ruc,razon_social,tipo_empresa,estado_sunat,condicion_sunat,departamento,provincia,distrito,telefono,email,codigo_registro,fecha_consulta
20606192119,ASOC. DE MUJERES AGROPECUARIAS ARTESANALES Y TURISTICA GRANJA DE CUYES VIRGEN LA ASUNTA DE CURIBAYA,ASOCIACION,BAJA PROV. POR OFICIO,HABIDO,TACNA,CANDARAVE,CURIBAYA,,,,2026-09-20T01:43:21.108Z
20606214082,COOPERATIVA AGRARIA QORI QUINUA TARACO LTDA,"COOPERATIVAS, SAIS, CAPS",SUSPENSION TEMPORAL,HABIDO,PUNO,HUANCANE,TARACO,,,S1653300,2026-09-20T01:43:21.108Z
20606226013,ASOCIACION DE PRODUCTORES AGROPECUARIOS CONTUCNA NUEVA GENERACION APACNG,ASOCIACION,ACTIVO,HABIDO,APURIMAC,ANDAHUAYLAS,TURPO,,,,2026-09-20T01:43:21.108Z
20606257172,ASOCIACIÓN DE AGRICULTORES EXPORTADORES MAJES CON FUTURO,ASOCIACION,BAJA PROV. POR OFICIO,HABIDO,AREQUIPA,CAYLLOMA,MAJES,,,,2026-09-20T01:43:21.108Z
20606293888,ASOCIACION DE PRODUCTORES AGROPECUARIOS ORO VERDE DE SOTCCOMAYO,ASOCIACION,BAJA PROV. POR OFICIO,HABIDO,APURIMAC,ANDAHUAYLAS,KISHUARA,,,,2026-09-20T01:43:21.108Z
20606307625,ASOCIACION DE PRODUCTORES AGRICOLAS VILLA HERMOSA - CHUQUIBAMBA,ASOCIACION,BAJA DE OFICIO,HABIDO,CAJAMARCA,CAJABAMBA,CACHACHI,,,,2026-09-20T01:43:21.108Z
20606396849,COOPERATIVA AGRARIA DE SERVICIOS MULTIPLES CAMPO VERDE DE JOSE MARIA ARGUEDAS - CASMUCAV,"COOPERATIVAS, SAIS, CAPS",ACTIVO,HABIDO,APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,,,,2026-09-20T01:43:21.108Z
20606451122,ASOCIACIÓN DE PRODUCTORES CERRO BLANCO,ASOCIACION,ACTIVO,HABIDO,SAN MARTIN,MOYOBAMBA,JEPELACIO,,,,2026-09-20T01:43:21.108Z
20606485281,COOPERATIVA AGROINDUSTRIAL DE LA GRAN NACION ASHANINKA,"COOPERATIVAS, SAIS, CAPS",ACTIVO,HABIDO,JUNIN,SATIPO,SATIPO,,,,2026-09-20T01:43:21.108Z
20606497122,ASOCIACION DE PRODUCTORES AGROPECUARIOS Y FORESTALES COBARRIANOS DE SINCOS - APAFCOS,ASOCIACION,ACTIVO,HABIDO,JUNIN,JAUJA,SINCOS,,,,2026-09-20T01:43:21.108Z
20606538465,ASOCIACION LAS TUYAS DE CARAMPA,ASOCIACION,BAJA DE OFICIO,HABIDO,HUANCAVELICA,TAYACAJA,PAZOS,954 100 216,arauconz@gmail.com,S2655826,2026-09-20T01:43:21.108Z
20606556331,ASOCIACIÓN ABISEO SAN MARTIN - ASABISAM,ASOCIACION,ACTIVO,HABIDO,SAN MARTIN,MARISCAL CACERES,JUANJUI,,,,2026-09-20T01:43:21.108Z
20606590301,ASOCIACION PRODUCTORES AGROPECUARIOS DE PALTO VALLE VERDE PINCOS MATAPUQUIO,ASOCIACION,ACTIVO,HABIDO,APURIMAC,ANDAHUAYLAS,KISHUARA,,,,2026-09-20T01:43:21.108Z
20606701846,ASOCIACION ALPACAS Y LLAMAS REGISTRADAS DE PAQUENTA,ASOCIACION,ACTIVO,HABIDO,AREQUIPA,CAYLLOMA,TISCO,942424876,condorinoaalipio@gmail.com,S1700164,2026-09-20T01:43:21.108Z
20606717475,ASOCIACION DE PEQUEÑOS PRODUCTORES AGROPECUARIOS ULLMA,ASOCIACION,BAJA PROV. POR OFICIO,HABIDO,PIURA,HUANCABAMBA,LALAQUIZ,,,,2026-09-20T01:43:21.108Z
20606930101,ASOCIACIÓN BOSQUE DE LAS NUWAS,ASOCIACION,ACTIVO,HABIDO,SAN MARTIN,RIOJA,AWAJUN,,,,2026-09-20T01:43:21.108Z
20606942762,COOPERATIVA AGRARIA COOPSAA LTDA.,"COOPERATIVAS, SAIS, CAPS",ACTIVO,HABIDO,SAN MARTIN,BELLAVISTA,BELLAVISTA,990149930,coop.arroselva@gmail.com,S2228480,2026-09-20T01:43:21.108Z
20607009261,ASOCIACION DE PRODUCTORES AGROPECUARIOS E INDUSTRIALES DE APALIN - AGROAPA,ASOCIACION,BAJA PROV. POR OFICIO,HABIDO,CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,,,,2026-09-20T01:43:21.108Z
20607057363,ASOCIACION AGROINDUSTRIAL DE PLANTAS AROMATICAS ECOANDES,ASOCIACION,BAJA PROV. POR OFICIO,HABIDO,TACNA,CANDARAVE,QUILAHUANI,,,,2026-09-20T01:43:21.108Z
20607063576,"""ASOCIACIÓN DE PRODUCTORES AGROPECUARIOS CHASKAS DE HUANCALLAMA""-""APACHAHUA""",ASOCIACION,ACTIVO,HABIDO,HUANCAVELICA,CASTROVIRREYNA,MOLLEPAMPA,,,,2026-09-20T01:43:21.108Z
20607106313,ASOCIACION DE PRODUCTORES AGROFORESTALES Y CONSERVACION NUEVA AMAZONIA - APAYCNA,ASOCIACION,SUSPENSION TEMPORAL,HABIDO,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,,,,2026-09-20T01:43:21.108Z
20607144347,ASOCIACION NUEVO AMANECER CASERIO PURUAY BAJO,ASOCIACION,BAJA DE OFICIO,HABIDO,CAJAMARCA,CAJAMARCA,CAJAMARCA,,,,2026-09-20T01:43:21.108Z
20607148881,ASOCIACION DE PRODUCTORES DE OREGANO VERDE AMANECER CHALLAVIENTO,ASOCIACION,ACTIVO,HABIDO,TACNA,TACNA,PACHIA,,,,2026-09-20T01:43:21.108Z
20607264237,ASOCIACION DE PRODUCTORES AGROPECUARIOS DE AGRICULTORES DE MAIZ DE HUARO,ASOCIACION,ACTIVO,HABIDO,CUSCO,QUISPICANCHI,HUARO,,,,2026-09-20T01:43:21.108Z
20607265624,ASOCIACION DE PEQUEÑOS PRODUCTORES AGROPECUARIOS PENACHI-KERGUER,ASOCIACION,ACTIVO,HABIDO,LAMBAYEQUE,LAMBAYEQUE,SALAS,,,,2026-09-20T01:43:21.108Z
20607331104,ASOCIACION DE PRODUCTORES AGROPECUARIOS ECOLOGICOS CRUZ DE PLATA TUTI-COLCA - AGROECOTUTI - COLCA,ASOCIACION,BAJA DE OFICIO,HABIDO,AREQUIPA,CAYLLOMA,TUTI,,,S2342173,2026-09-20T01:43:21.108Z
20607382604,ASOCIACION DE PEQUEÑOS PRODUCTORES AGROPECUARIOS SAN LORENZO DE LALAQUIZ,ASOCIACION,ACTIVO,HABIDO,PIURA,PIURA,PIURA,,,,2026-09-20T01:43:21.108Z
20607442585,ASOCIACION AGROPECUARIA VIRGEN INMACULADA CONCEPCION DE ACOS VINCHOS - HUAMANGA,ASOCIACION,BAJA DE OFICIO,HABIDO,AYACUCHO,HUAMANGA,ACOS VINCHOS,,,,2026-09-20T01:43:21.108Z
20607520748,COOPERATIVA AGRARIA DE CRIADORES DE CAMÉLIDOS ANDINOS DE LA COMUNIDAD CAMPESINA LAGUNILLAS,"COOPERATIVAS, SAIS, CAPS",ACTIVO,HABIDO,PUNO,LAMPA,SANTA LUCIA,,,,2026-09-20T01:43:21.108Z
20607536016,COOPERATIVA AGRARIA COOPAGRO LTDA - COOPERATIVA COOPAGRO,"COOPERATIVAS, SAIS, CAPS",ACTIVO,HABIDO,CAJAMARCA,JAEN,JAEN,953612634,gerencia@coopagroperu.com,S2562947,2026-09-20T01:43:21.108Z
20607558559,COOPERATIVA AGRARIA INDÍGENA AWAJUN WAMPIS TUNTANAIN LTDA,"COOPERATIVAS, SAIS, CAPS",ACTIVO,HABIDO,AMAZONAS,CONDORCANQUI,NIEVA,,,,2026-09-20T01:43:21.108Z
20607580023,ASOCIACION DE PRODUCTORES AGROPECUARIOS ARTESANIA Y ACUICULTURA SANTA RITA,ASOCIACION,ACTIVO,HABIDO,PUNO,SAN ROMAN,JULIACA,,,,2026-09-20T01:43:21.108Z
20607660515,ASOCIACION DE PRODUCTORES OLIVICOLAS DE ILO - APROLIVO ILO,ASOCIACION,ACTIVO,HABIDO,MOQUEGUA,ILO,ILO,,,,2026-09-20T01:43:21.108Z
20607735761,ASOCIACION DE PRODUCTORES AGROPECUARIOS Y PLANTAS AROMATICAS SAN JUNE,ASOCIACION,SUSPENSION TEMPORAL,HABIDO,MOQUEGUA,MARISCAL NIETO,TORATA,,,,2026-09-20T01:43:21.108Z
20607754579,ASOCIACION DE PRODUCTORES AGROPECUARIOS HUAYLLANI APU TORRINI AYAVIRI,ASOCIACION,BAJA DE OFICIO,HABIDO,PUNO,MELGAR,AYAVIRI,,,,2026-09-20T01:43:21.108Z
20607775185,ASOCIACION DE PRODUCTORES ANDINOS SOLIDARIOS-KAÑARIS,ASOCIACION,BAJA DE OFICIO,HABIDO,LAMBAYEQUE,FERREÑAFE,CAÑARIS,,,,2026-09-20T01:43:21.108Z
20607875724,ASOCIACION DE PRODUCTORES AGROPECUARIOS LOS ANDENES EN LA CUMBRE DE LA TIERRA,ASOCIACION,SUSPENSION TEMPORAL,HABIDO,CAJAMARCA,SAN PABLO,TUMBADEN,,,,2026-09-20T01:43:21.108Z
20607878413,ASOCIACION DE CRIADORES AGROPECUARIOS MULTIPLES AGUA DULCE UMAJALA - ACRAMADU,ASOCIACION,ACTIVO,HABIDO,AREQUIPA,AREQUIPA,AREQUIPA,,,,2026-09-20T01:43:21.108Z
20608017501,ASOCIACION DE PLATANEROS AGROPECUARIOS DE INAMBARI,ASOCIACION,BAJA DE OFICIO,HABIDO,MADRE DE DIOS,TAMBOPATA,INAMBARI,,,,2026-09-20T01:43:21.108Z
20608030949,ASOCIACION DE PRODUCTORES EL PIÑAL DE UNION PROGRESO,ASOCIACION,BAJA DE OFICIO,HABIDO,MADRE DE DIOS,TAMBOPATA,LABERINTO,,,,2026-09-20T01:43:21.108Z
20608049721,ASOCIACION DE AGRICULTORES Y PRODUCTORES UIKANA SAMUNAS,ASOCIACION,ACTIVO,HABIDO,LORETO,MAYNAS,SAN JUAN BAUTISTA,,,,2026-09-20T01:43:21.108Z
20608058291,ASOCIACION AGROPECUARIA COMUNAL USHUMAYO DEL DISTRIRO UMARI ASACUDU,ASOCIACION,ACTIVO,HABIDO,HUANUCO,PACHITEA,UMARI,,,,2026-09-20T01:43:21.108Z
20608124935,ASOCIACIÓN DE PRODUCTORES AGROPECUARIOS DEL CASERÍO DE CHACHASPATA,ASOCIACION,ACTIVO,HABIDO,HUANUCO,PACHITEA,UMARI,,,,2026-09-20T01:43:21.108Z
20608190776,ASOCIACIÓN DE PRODUCTORES AGROPECUARIOS AYLLU ROMERO - ASPROAGRO ROMERO,ASOCIACION,BAJA DE OFICIO,HABIDO,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,,,,2026-09-20T01:43:21.108Z
20608206346,ASOCIACION DE PRODUCTORES AGROPECUARIOS DEL CASERIO DE PANAOCOCHA,ASOCIACION,ACTIVO,HABIDO,HUANUCO,PACHITEA,UMARI,,,,2026-09-20T01:43:21.108Z
20608235648,ASOCIACIÓN DE PRODUCTORES DE CACAO ORGÁNICO PUSHARO MANU,ASOCIACION,ACTIVO,HABIDO,MADRE DE DIOS,MANU,MANU,,,,2026-09-20T01:43:21.108Z
20608294512,COOPERATIVA AGRARIA KURI VALLE DEL SISA LTDA,"COOPERATIVAS, SAIS, CAPS",ACTIVO,HABIDO,SAN MARTIN,EL DORADO,SAN JOSE DE SISA,,,,2026-09-20T01:43:21.108Z
20608311387,ASOCIACION DE PRODUCTORES AGRARIOS LOS TRIUNFADORES,ASOCIACION,ACTIVO,HABIDO,LORETO,LORETO,PARINARI,,,,2026-09-20T01:43:21.108Z
20608389734,ASOCIACION AGROPECUARIO COMUNAL DE GOYAR PUNTA DEL DISTRITO DE UMARI,ASOCIACION,ACTIVO,HABIDO,HUANUCO,PACHITEA,UMARI,,,,2026-09-20T01:43:21.108Z
20608453815,ASOCIACIÓN AGROPECUARIA COMUNAL MIRANDO HACIA EL FUTURO DEL CASERIO DE CUCHO DEL DISTRITO DE UMARI,ASOCIACION,ACTIVO,HABIDO,HUANUCO,PACHITEA,UMARI,,,,2026-09-20T01:43:21.108Z
20608470388,ASOCIACION DE PRODUCTORES AGROPECUARIOS HUALLAHUALLANI-CURIBAYA,ASOCIACION,ACTIVO,HABIDO,TACNA,CANDARAVE,CANDARAVE,,,,2026-09-20T01:43:21.108Z
20608478311,COOPERATIVA AGRARIA YAKATHEO DEL AMAZONAS COOPAYAKAT,"COOPERATIVAS, SAIS, CAPS",ACTIVO,HABIDO,AMAZONAS,UTCUBAMBA,EL MILAGRO,,,,2026-09-20T01:43:21.108Z
20608506706,COOPERATIVA AGRARIA SOSTENIBLE AGROPERU LTDA - CAS AGROPERU LTDA,"COOPERATIVAS, SAIS, CAPS",ACTIVO,HABIDO,JUNIN,SATIPO,SATIPO,,,,2026-09-20T01:43:21.108Z
20608517741,ASOCIACION DE PRODUCTORES AGROPECUARIOS AGROECOLOGICOS BARRIAL Y YANATILE,ASOCIACION,BAJA DE OFICIO,HABIDO,CUSCO,CALCA,YANATILE,,,,2026-09-20T01:43:21.108Z
20608562886,FUENTE DE ACOPIO DE FIBRA DE ALPACA SURI DE ORO CAPASO,ASOCIACION,SUSPENSION TEMPORAL,HABIDO,PUNO,EL COLLAO,CAPAZO,,,,2026-09-20T01:43:21.108Z
20608571648,ASOCIACION DE PRODUCTORES AGROPECUARIOS UNION CHANQUIL,ASOCIACION,ACTIVO,HABIDO,HUANCAVELICA,ACOBAMBA,ROSARIO,,,,2026-09-20T01:43:21.108Z
20608597973,ASOCIACION AGROPECUARIA COMUNAL DE HUANIN DEL DISTRITO DE UMARI,ASOCIACION,ACTIVO,HABIDO,HUANUCO,PACHITEA,UMARI,,,,2026-09-20T01:43:21.108Z
20608609467,ASOCIACION DE PRODUCTORES FRUTICOLAS HUAQUISH POCOR - APROFRUT HUAQUISH POCOR,ASOCIACION,ACTIVO,HABIDO,ANCASH,RECUAY,PARARIN,,,,2026-09-20T01:43:21.108Z
20608664450,COOPERATIVA AGRARIA DE SERVICIOS MULTIPLES APU RIMAQ LTDA-COOP. APU RIMAQ LTDA,"COOPERATIVAS, SAIS, CAPS",SUSPENSION TEMPORAL,HABIDO,APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,,,,2026-09-20T01:43:21.108Z
20608668951,ASOCIACIÓN DE PRODUCTORES LA FRUTA DEL DRAGÓN-CHURUJA,ASOCIACION,BAJA DE OFICIO,HABIDO,AMAZONAS,BONGARA,CHURUJA,,,,2026-09-20T01:43:21.108Z
20608699041,ASOCIACION DE PRODUCTORES AGROPECUARIOS AGROINDUSTRIALES VALLE DEL PARAISO DE TICRAPO,ASOCIACION,BAJA DE OFICIO,HABIDO,HUANCAVELICA,CASTROVIRREYNA,TICRAPO,,,,2026-09-20T01:43:21.108Z
20608734628,"ASOCIACION DE PRODUCTORES AGROPECUARIOS HUASCARAN DEL DISTRITO DE RANRAHIRCA, PROVINCIA DE YUNGAY",ASOCIACION,ACTIVO,HABIDO,ANCASH,YUNGAY,RANRAHIRCA,,,,2026-09-20T01:43:21.108Z
20608734725,ASOCIACION DE FRUCTICULTORES DE QUESQUENTO,ASOCIACION,SUSPENSION TEMPORAL,HABIDO,CUSCO,LA CONVENCION,QUELLOUNO,,,,2026-09-20T01:43:21.108Z
20608748921,"ASOCIACION DE PRODUCTORES AGROPECUARIOS DEL DISTRITO DE GUADALUPE, CHEPEN Y ANEXOS",ASOCIACION,ACTIVO,HABIDO,LA LIBERTAD,PACASMAYO,GUADALUPE,,,,2026-09-20T01:43:21.108Z
20608820672,ASOCIACION AGROPECUARIA COMUNAL DEL PUEBLO DE RACO DEL DISTRITO DE UMARI,ASOCIACION,ACTIVO,HABIDO,HUANUCO,PACHITEA,UMARI,,,,2026-09-20T01:43:21.108Z
20608834746,ASOCIACION DE PRODUCTORES LAGUNA LA BOA,ASOCIACION,ACTIVO,HABIDO,HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,,,,2026-09-20T01:43:21.108Z
20608860771,ASOCIACIÓN COMUNAL AGROPECUARIA DEL CASERIO DE NIÑA COCHA,ASOCIACION,ACTIVO,HABIDO,HUANUCO,PACHITEA,UMARI,,,,2026-09-20T01:43:21.108Z
20608865927,LAS PUINAHUINAS S.A.C.,SOCIEDAD ANONIMA CERRADA,ACTIVO,HABIDO,LORETO,REQUENA,PUINAHUA,,,,2026-09-20T01:43:21.108Z
20608952315,NUMBERI S.A.C.,SOCIEDAD ANONIMA CERRADA,ACTIVO,HABIDO,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,,,,2026-09-20T01:43:21.108Z
20609013487,ASOCIACION DE PRODUCTORES DE CHANCCAYMARCA,ASOCIACION,ACTIVO,HABIDO,APURIMAC,CHINCHEROS,RANRACANCHA,,,,2026-09-20T01:43:21.108Z
20609025353,ASOCIACION DE PRODUCTORES AGROPERU MANDOVA,ASOCIACION,ACTIVO,HABIDO,CAJAMARCA,JAEN,JAEN,,,,2026-09-20T01:43:21.108Z
20609057361,ASOCIACION DE PRODUCTORES AGROPECUARIOS Y LACTEOS DEL DISTRITO DE PLATERIA,ASOCIACION,BAJA DE OFICIO,HABIDO,PUNO,PUNO,PLATERIA,,,,2026-09-20T01:43:21.108Z
20609069555,"ASOCIACIÓN AGROPECUARIA TURÍSTICO INDUSTRIAL ""CCORI WAYRA CHINA"" DEL CASERIO DE IRHUACA",ASOCIACION,BAJA DE OFICIO,HABIDO,AYACUCHO,LUCANAS,CHAVIÑA,,,,2026-09-20T01:43:21.108Z
20609078074,ASOCIACION AGROPECUARIA DE CHALLHUALLA,ASOCIACION,ACTIVO,HABIDO,AYACUCHO,LUCANAS,LUCANAS,,,,2026-09-20T01:43:21.108Z
20609119421,ASOCIACION AGROPECUARIA LLOQICHAYOCC,ASOCIACION,ACTIVO,HABIDO,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,,,,2026-09-20T01:43:21.108Z
20609166500,ASOCIACION DE PRODUCTORES AGROPECUARIOS Y SERVICIOS TURISTICOS YURAQ - WASI,ASOCIACION,ACTIVO,HABIDO,AYACUCHO,PARINACOCHAS,PUYUSCA,,,,2026-09-20T01:43:21.108Z
20609201259,ASOCIACION DE PRODUCTORES AGROECOLOGICOS DEL HUALLAGA,ASOCIACION,ACTIVO,HABIDO,HUANUCO,LEONCIO PRADO,RUPA-RUPA,,,,2026-09-20T01:43:21.108Z
20609203359,ASOCIACION AGROPECUARIA HIJOS DE TICRAPO,ASOCIACION,ACTIVO,HABIDO,HUANCAVELICA,CASTROVIRREYNA,TICRAPO,,,,2026-09-20T01:43:21.108Z
20609343355,ASOCIACION DE PRODUCTORES Y EXPORTADORES FUNDO LUISA VICTORIA ASPREXFLV,ASOCIACION,ACTIVO,HABIDO,ANCASH,SANTA,MORO,,,,2026-09-20T01:43:21.108Z
20609411423,ASOCIACION DE PRODUCTORES AGROPECUARIOS ÑAUPAQMAN PURISUN DE YALAGUA,ASOCIACION,ACTIVO,HABIDO,MOQUEGUA,GENERAL SANCHEZ CERRO,UBINAS,,,,2026-09-20T01:43:21.108Z
20609488621,ASOCIACION DE PRODUCTORES AGROECOLOGICOS E INDUSTRIALES SUPER CAMPO,ASOCIACION,BAJA DE OFICIO,HABIDO,LA LIBERTAD,SANCHEZ CARRION,SANAGORAN,,,,2026-09-20T01:43:21.108Z
20609518643,SOCIEDAD PERUANA DE CRIADORES DE ALPACAS Y LLAMAS REGISTRADAS DE LA REGION DE APURIMAC,ASOCIACION,BAJA DE OFICIO,HABIDO,APURIMAC,ABANCAY,ABANCAY,,,,2026-09-20T01:43:21.108Z
20609529891,ASOCIACIÓN CENTRAL PRODUCTORES Y CRIADORES DE ALPACAS Y LLAMAS OCONGATE CUSCO-APROCALLOC,ASOCIACION,BAJA DE OFICIO,HABIDO,CUSCO,QUISPICANCHI,OCONGATE,,,,2026-09-20T01:43:21.108Z
20609542129,ASOCIACIÓN DE PRODUCTORES DE GRANOS ANDINOS APURIMAQ,ASOCIACION,ACTIVO,HABIDO,APURIMAC,ANDAHUAYLAS,TALAVERA,,,,2026-09-20T01:43:21.108Z
20609555395,COOPERATIVA AGRARIA BANAQUI CURIMANA,"COOPERATIVAS, SAIS, CAPS",ACTIVO,HABIDO,UCAYALI,PADRE ABAD,CURIMANA,,,,2026-09-20T01:43:21.108Z
20609623056,ASOCIACION DE AGROPECUARIOS LLANGANUCO,ASOCIACION,ACTIVO,HABIDO,ANCASH,YUNGAY,YUNGAY,,,,2026-09-20T01:43:21.108Z
20609726262,ASOCIACION CENTRAL DE PRODUCTORES LACTEOS DEL DISTRITO DE YARABAMBA,ASOCIACION,BAJA DE OFICIO,HABIDO,AREQUIPA,AREQUIPA,YARABAMBA,,,,2026-09-20T01:43:21.108Z
20609787202,ASOCIACION CENTRAL DE PIÑEROS AGRO TECNIFICADOS DE MADRE DE DIOS,ASOCIACION,ACTIVO,HABIDO,MADRE DE DIOS,TAMBOPATA,LABERINTO,,,,2026-09-20T01:43:21.108Z
20609813688,ASOCIACIÓN DE PRODUCTORES AGROECOLOGICO AGROPECUARIO MULTISERVICIOS ALTA SIERRA CASACOTO - TAPO,ASOCIACION,ACTIVO,HABIDO,JUNIN,TARMA,TAPO,,,,2026-09-20T01:43:21.108Z
20609846314,COOPERATIVA AGRARIA DE FAMILIAS CAMPESINAS EMPRENDEDORAS Y RESILIENTES DEL PERÚ - CAFCER,"COOPERATIVAS, SAIS, CAPS",ACTIVO,HABIDO,SAN MARTIN,LAMAS,PINTO RECODO,,,,2026-09-20T01:43:21.108Z
20609862492,ASOCIACION DE MUJERES EMPRENDEDORAS DE LA COMUNIDAD CAMPESINA DE EXCHAJE,ASOCIACION,BAJA PROV. POR OFICIO,HABIDO,MOQUEGUA,GENERAL SANCHEZ CERRO,YUNGA,,,,2026-09-20T01:43:21.108Z
20609875276,ASOCIACIÓN DE PRODUCTORES DE CUY - EL OLIVO / APROCUYOL,ASOCIACION,BAJA PROV. POR OFICIO,HABIDO,CAJAMARCA,CAJABAMBA,CACHACHI,,,,2026-09-20T01:43:21.108Z
20609917840,ASOCIACION DE PRODUCTORES REPRESA TAPASH,ASOCIACION,SUSPENSION TEMPORAL,HABIDO,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEPATA,,,,2026-09-20T01:43:21.108Z
20609941406,COMUNIDAD NATIVA DE HUITOTOS DE FORTALEZA,"COMUNIDAD CAMPESINA, NATIVA",ACTIVO,HABIDO,LORETO,MAYNAS,NAPO,,,,2026-09-20T01:43:21.108Z
20609948044,COOPERATIVA AGRARIA DE FRUTICULTORES DE SANDIA,"COOPERATIVAS, SAIS, CAPS",ACTIVO,HABIDO,PUNO,SANDIA,SANDIA,,,S2200147,2026-09-20T01:43:21.108Z
20609979471,ASOCIACION DE PRODUCTORES AGROPECUARIOS ECOLOGICOS SAN ANTONIO HEROINAS TOLEDO,ASOCIACION,ACTIVO,HABIDO,JUNIN,CONCEPCION,HEROINAS TOLEDO,,,,2026-09-20T01:43:21.108Z
20610024085,"COOPERATIVA AGRARIA DE PRODUCTORES DE PALTA HASS, DEL ANEXO DE RONDAYACU, DISTRITO DE MONOBAMBA","COOPERATIVAS, SAIS, CAPS",SUSPENSION TEMPORAL,HABIDO,JUNIN,CHANCHAMAYO,SAN RAMON,,,,2026-09-20T01:43:21.108Z
20610032185,ASOCIACION DE PRODUCTORES SOSTENIBLES AWAJUN DEL MARAÑON,ASOCIACION,ACTIVO,HABIDO,LORETO,DATEM DEL MARAÑON,MANSERICHE,,,,2026-09-20T01:43:21.108Z
20610124977,ASOCIACION DE PRODUCTORES ALPAQUEROS PISCICULTORES Y ARTESANOS DEL DISTRITO DE CAYLLOMA,ASOCIACION,ACTIVO,HABIDO,AREQUIPA,CAYLLOMA,CAYLLOMA,,,,2026-09-20T01:43:21.108Z
20610159789,ASOCIACION DE PRODUCTORES AGROPECUARIOS NUEVO MILENIO DE CHUQUIBAMBA - APANMIC,ASOCIACION,BAJA DE OFICIO,HABIDO,CAJAMARCA,CAJABAMBA,CACHACHI,,,,2026-09-20T01:43:21.108Z
20610286519,COOPERATIVA AGRARIA LINE COFFEE MARAÑÓN - LINE COFFEE MARAÑON,"COOPERATIVAS, SAIS, CAPS",ACTIVO,HABIDO,AMAZONAS,UTCUBAMBA,LONYA GRANDE,,,,2026-09-20T01:43:21.108Z
20610507701,ASOCIACION DE RECOLECTORES DE CASTAÑA ORGANICA DE MADRE DE DIOS - ARCOMAD,ASOCIACION,ACTIVO,HABIDO,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,,,,2026-09-20T01:43:21.108Z
20610524231,COOPERATIVA AGRARIA ARTESANAL ORO ANDINO DE PARIA - CAAOPAR,"COOPERATIVAS, SAIS, CAPS",ACTIVO,HABIDO,HUANCAVELICA,HUAYTARA,PILPICHACA,,,,2026-09-20T01:43:21.108Z
20610555811,COOPERATIVA AGRARIA TOTORAL,"COOPERATIVAS, SAIS, CAPS",ACTIVO,HABIDO,APURIMAC,ANDAHUAYLAS,SAN JERONIMO,,,,2026-09-20T01:43:21.108Z
20610585184,COOPERATIVA AGRARIA DEL DESARROLLO ARTESANAL DE FIBRA DE ALPACA DE PICHCCAHUASI,"COOPERATIVAS, SAIS, CAPS",ACTIVO,HABIDO,HUANCAVELICA,HUAYTARA,PILPICHACA,,,,2026-09-20T01:43:21.108Z
20610592474,ASOCIACION DE PRODUCTORES AGROPECUARIOS PIEDRA TROMPA,ASOCIACION,ACTIVO,HABIDO,CAJAMARCA,SAN MIGUEL,CALQUIS,,,,2026-09-20T01:43:21.108Z
20610598880,COOPERATIVA AGRARIA INTERANDINO,"COOPERATIVAS, SAIS, CAPS",ACTIVO,HABIDO,APURIMAC,ABANCAY,ABANCAY,,,,2026-09-20T01:43:21.108Z
20610739491,ASOCIACION DE PRODUCTORES AGROPECUARIOS DON ANDRES-AMAZONAS,ASOCIACION,ACTIVO,HABIDO,AMAZONAS,LUYA,CAMPORREDONDO,,,,2026-09-20T01:43:21.108Z
20610739505,COOPERATIVA AGRARIA HUAYHUASH,"COOPERATIVAS, SAIS, CAPS",ACTIVO,HABIDO,ANCASH,BOLOGNESI,HUASTA,,,,2026-09-20T01:43:21.108Z
20610772553,ASOCIACION DE MUJERES CAFICULTORAS DE CHINYAMA,ASOCIACION,BAJA DE OFICIO,HABIDO,LAMBAYEQUE,FERREÑAFE,CAÑARIS,,,,2026-09-20T01:43:21.108Z
20611055669,ASOCIACION DE EMPRENDEDORES VIRGEN NATIVIDAD DE EXCHAJE,ASOCIACION,ACTIVO,HABIDO,MOQUEGUA,GENERAL SANCHEZ CERRO,YUNGA,,,,2026-09-20T01:43:21.108Z
20611065044,ASOCIACIÓN DE PRODUCTORES LOS SEMBRADORES DE HUARIBAMBA,ASOCIACION,BAJA PROV. POR OFICIO,HABIDO,HUANCAVELICA,TAYACAJA,HUARIBAMBA,,,,2026-09-20T01:43:21.108Z
20611080817,ASOCIACION DE PRODUCTORES OCCIDENTAL DE QUERAL,ASOCIACION,BAJA DE OFICIO,HABIDO,ANCASH,HUAYLAS,CARAZ,,,,2026-09-20T01:43:21.108Z
20611141298,COOPERATIVA AGRARIA GANADERA DE CAMELIDOS SUDAMERICANOS 24 DE SETIEMBRE DE CONDURIRI,"COOPERATIVAS, SAIS, CAPS",ACTIVO,HABIDO,PUNO,EL COLLAO,CONDURIRI,,,,2026-09-20T01:43:21.108Z
